id,cluster,image_path,image_href
659,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0028.png,../../../data/glomeruli/crops/RECHERCHE-017_0028.png
660,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0029.png,../../../data/glomeruli/crops/RECHERCHE-017_0029.png
661,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0030.png,../../../data/glomeruli/crops/RECHERCHE-017_0030.png
666,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0035.png,../../../data/glomeruli/crops/RECHERCHE-017_0035.png
668,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0037.png,../../../data/glomeruli/crops/RECHERCHE-017_0037.png
670,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0039.png,../../../data/glomeruli/crops/RECHERCHE-017_0039.png
671,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0040.png,../../../data/glomeruli/crops/RECHERCHE-017_0040.png
672,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0041.png,../../../data/glomeruli/crops/RECHERCHE-017_0041.png
674,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0043.png,../../../data/glomeruli/crops/RECHERCHE-017_0043.png
675,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0044.png,../../../data/glomeruli/crops/RECHERCHE-017_0044.png
676,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0045.png,../../../data/glomeruli/crops/RECHERCHE-017_0045.png
540,2,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-015_0000.png,../../../data/glomeruli/crops/RECHERCHE-015_0000.png
543,2,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-015_0003.png,../../../data/glomeruli/crops/RECHERCHE-015_0003.png
544,2,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-015_0004.png,../../../data/glomeruli/crops/RECHERCHE-015_0004.png
545,2,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-015_0005.png,../../../data/glomeruli/crops/RECHERCHE-015_0005.png
546,2,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-015_0006.png,../../../data/glomeruli/crops/RECHERCHE-015_0006.png
549,2,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-015_0009.png,../../../data/glomeruli/crops/RECHERCHE-015_0009.png
550,2,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-015_0010.png,../../../data/glomeruli/crops/RECHERCHE-015_0010.png
552,2,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-015_0012.png,../../../data/glomeruli/crops/RECHERCHE-015_0012.png
554,2,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-015_0014.png,../../../data/glomeruli/crops/RECHERCHE-015_0014.png
567,2,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0000.png,../../../data/glomeruli/crops/RECHERCHE-016_0000.png
569,2,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0002.png,../../../data/glomeruli/crops/RECHERCHE-016_0002.png
570,2,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0003.png,../../../data/glomeruli/crops/RECHERCHE-016_0003.png
571,2,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0004.png,../../../data/glomeruli/crops/RECHERCHE-016_0004.png
574,2,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0007.png,../../../data/glomeruli/crops/RECHERCHE-016_0007.png
