id,cluster,image_path,image_href
418,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-010_0094.png,../../../data/glomeruli/crops/RECHERCHE-010_0094.png
419,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-010_0095.png,../../../data/glomeruli/crops/RECHERCHE-010_0095.png
420,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-010_0096.png,../../../data/glomeruli/crops/RECHERCHE-010_0096.png
421,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-010_0097.png,../../../data/glomeruli/crops/RECHERCHE-010_0097.png
422,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-010_0098.png,../../../data/glomeruli/crops/RECHERCHE-010_0098.png
430,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-010_0106.png,../../../data/glomeruli/crops/RECHERCHE-010_0106.png
473,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0012.png,../../../data/glomeruli/crops/RECHERCHE-011_0012.png
474,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0013.png,../../../data/glomeruli/crops/RECHERCHE-011_0013.png
475,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0014.png,../../../data/glomeruli/crops/RECHERCHE-011_0014.png
480,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0019.png,../../../data/glomeruli/crops/RECHERCHE-011_0019.png
482,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0021.png,../../../data/glomeruli/crops/RECHERCHE-011_0021.png
483,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0022.png,../../../data/glomeruli/crops/RECHERCHE-011_0022.png
486,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0025.png,../../../data/glomeruli/crops/RECHERCHE-011_0025.png
496,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0035.png,../../../data/glomeruli/crops/RECHERCHE-011_0035.png
500,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0039.png,../../../data/glomeruli/crops/RECHERCHE-011_0039.png
504,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0043.png,../../../data/glomeruli/crops/RECHERCHE-011_0043.png
507,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0046.png,../../../data/glomeruli/crops/RECHERCHE-011_0046.png
508,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0047.png,../../../data/glomeruli/crops/RECHERCHE-011_0047.png
509,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0048.png,../../../data/glomeruli/crops/RECHERCHE-011_0048.png
512,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0051.png,../../../data/glomeruli/crops/RECHERCHE-011_0051.png
515,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0054.png,../../../data/glomeruli/crops/RECHERCHE-011_0054.png
516,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0055.png,../../../data/glomeruli/crops/RECHERCHE-011_0055.png
517,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0056.png,../../../data/glomeruli/crops/RECHERCHE-011_0056.png
518,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0057.png,../../../data/glomeruli/crops/RECHERCHE-011_0057.png
522,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0061.png,../../../data/glomeruli/crops/RECHERCHE-011_0061.png
525,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0064.png,../../../data/glomeruli/crops/RECHERCHE-011_0064.png
526,5,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0065.png,../../../data/glomeruli/crops/RECHERCHE-011_0065.png
1,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-003_0001.png,../../../data/glomeruli/crops/RECHERCHE-003_0001.png
16,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-003_0016.png,../../../data/glomeruli/crops/RECHERCHE-003_0016.png
17,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-003_0017.png,../../../data/glomeruli/crops/RECHERCHE-003_0017.png
36,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-003_0036.png,../../../data/glomeruli/crops/RECHERCHE-003_0036.png
55,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-003_0055.png,../../../data/glomeruli/crops/RECHERCHE-003_0055.png
60,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-003_0060.png,../../../data/glomeruli/crops/RECHERCHE-003_0060.png
68,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-004_0007.png,../../../data/glomeruli/crops/RECHERCHE-004_0007.png
74,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-004_0013.png,../../../data/glomeruli/crops/RECHERCHE-004_0013.png
93,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-004_0032.png,../../../data/glomeruli/crops/RECHERCHE-004_0032.png
109,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-004_0048.png,../../../data/glomeruli/crops/RECHERCHE-004_0048.png
128,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-004_0067.png,../../../data/glomeruli/crops/RECHERCHE-004_0067.png
234,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-009_0013.png,../../../data/glomeruli/crops/RECHERCHE-009_0013.png
240,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-009_0019.png,../../../data/glomeruli/crops/RECHERCHE-009_0019.png
277,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-009_0056.png,../../../data/glomeruli/crops/RECHERCHE-009_0056.png
288,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-009_0067.png,../../../data/glomeruli/crops/RECHERCHE-009_0067.png
345,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-010_0021.png,../../../data/glomeruli/crops/RECHERCHE-010_0021.png
373,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-010_0049.png,../../../data/glomeruli/crops/RECHERCHE-010_0049.png
378,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-010_0054.png,../../../data/glomeruli/crops/RECHERCHE-010_0054.png
395,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-010_0071.png,../../../data/glomeruli/crops/RECHERCHE-010_0071.png
399,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-010_0075.png,../../../data/glomeruli/crops/RECHERCHE-010_0075.png
411,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-010_0087.png,../../../data/glomeruli/crops/RECHERCHE-010_0087.png
417,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-010_0093.png,../../../data/glomeruli/crops/RECHERCHE-010_0093.png
423,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-010_0099.png,../../../data/glomeruli/crops/RECHERCHE-010_0099.png
481,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0020.png,../../../data/glomeruli/crops/RECHERCHE-011_0020.png
484,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0023.png,../../../data/glomeruli/crops/RECHERCHE-011_0023.png
505,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0044.png,../../../data/glomeruli/crops/RECHERCHE-011_0044.png
510,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0049.png,../../../data/glomeruli/crops/RECHERCHE-011_0049.png
514,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0053.png,../../../data/glomeruli/crops/RECHERCHE-011_0053.png
519,6,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-011_0058.png,../../../data/glomeruli/crops/RECHERCHE-011_0058.png
